COFFEE 1.1,ENGAGE-INDCi2030-2500f,USD2010/TCO2.Capita,0,0,0,0,2.0681E-14,5.88697E-14,6.78751E-12,7.49591E-11,2.82878E-10,7.02741E-10,1.59969E-09,5.02107E-09,8.10335E-09
COFFEE 1.1,ENGAGE-INDCi2030-400f,USD2010/TCO2.Capita,0,0,0,0,6.06497E-10,1.06979E-09,1.33349E-09,2.07071E-09,4.2439E-09,1.08717E-08,2.19365E-08,2.77819E-08,3.18136E-08
COFFEE 1.1,ENGAGE-INDCi2030-500,USD2010/TCO2.Capita,0,0,0,0,1.79257E-09,3.33322E-09,5.83104E-09,7.46427E-09,9.92759E-09,1.15465E-08,1.38907E-08,1.63511E-08,2.04167E-08
COFFEE 1.1,ENGAGE-INDCi2030-500f,USD2010/TCO2.Capita,0,0,0,0,6.02507E-10,1.05576E-09,1.30735E-09,2.01678E-09,4.10622E-09,1.04499E-08,2.09473E-08,2.63555E-08,2.99829E-08
COFFEE 1.1,ENGAGE-INDCi2030-600,USD2010/TCO2.Capita,0,0,0,0,1.7807E-09,3.28893E-09,5.71445E-09,7.26465E-09,9.59471E-09,1.10805E-08,1.32348E-08,1.54661E-08,1.91701E-08
COFFEE 1.1,ENGAGE-INDCi2030-600-NDCp,USD2010/TCO2.Capita,0,0,0,0,1.7807E-09,3.28893E-09,5.71445E-09,7.26465E-09,9.59471E-09,1.10805E-08,1.32348E-08,1.54661E-08,1.91701E-08
COFFEE 1.1,ENGAGE-INDCi2030-600f,USD2010/TCO2.Capita,0,0,0,0,5.98517E-10,1.04173E-09,1.28121E-09,1.96284E-09,3.96854E-09,1.00282E-08,1.99581E-08,2.4929E-08,2.81521E-08
COFFEE 1.1,ENGAGE-INDCi2030-600f-NDCp,USD2010/TCO2.Capita,#DIV/0!,0,0,0,6.02258E-10,1.04916E-09,1.29204E-09,1.98262E-09,4.02294E-09,1.0211E-08,2.04327E-08,2.56742E-08,2.91737E-08
COFFEE 1.1,ENGAGE-INDCi2030-700,USD2010/TCO2.Capita,0,0,0,0,1.55502E-09,2.84262E-09,4.7679E-09,6.26751E-09,8.6184E-09,1.04349E-08,1.29626E-08,1.54538E-08,1.87967E-08
COFFEE 1.1,ENGAGE-INDCi2030-700f,USD2010/TCO2.Capita,0,0,0,0,5.08636E-10,8.81049E-10,1.09186E-09,1.66752E-09,3.4945E-09,8.78316E-09,1.81591E-08,2.43868E-08,2.78992E-08
COFFEE 1.1,ENGAGE-INDCi2030-800,USD2010/TCO2.Capita,0,0,0,0,1.29914E-09,2.33423E-09,3.70179E-09,5.10314E-09,7.38752E-09,9.46848E-09,1.22835E-08,1.49628E-08,1.78413E-08
COFFEE 1.1,ENGAGE-INDCi2030-800f,USD2010/TCO2.Capita,0,0,0,0,4.08607E-10,7.00701E-10,8.75716E-10,1.32702E-09,2.91518E-09,7.24786E-09,1.57466E-08,2.3073E-08,2.67915E-08
COFFEE 1.1,ENGAGE-INDCi2030-900,USD2010/TCO2.Capita,0,0,0,0,1.04326E-09,1.82583E-09,2.63569E-09,3.93877E-09,6.15664E-09,8.5021E-09,1.16044E-08,1.44717E-08,1.68859E-08
COFFEE 1.1,ENGAGE-INDCi2030-900f,USD2010/TCO2.Capita,0,0,0,0,3.08578E-10,5.20353E-10,6.59568E-10,9.86512E-10,2.33585E-09,5.71256E-09,1.33341E-08,2.17592E-08,2.56838E-08
COFFEE 1.1,ENGAGE-INDCi2100,USD2010/TCO2.Capita,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE 1.1,ENGAGE-INDCi2100-NDCp,USD2010/TCO2.Capita,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE 1.1,ENGAGE-NPi2020-1000,USD2010/TCO2.Capita,0,0,1.91214E-10,1.11895E-09,1.3666E-09,1.74592E-09,2.17318E-09,2.80529E-09,5.19546E-09,8.13005E-09,1.15837E-08,1.51944E-08,1.9686E-08
COFFEE 1.1,ENGAGE-NPi2020-1000-COV,USD2010/TCO2.Capita,0,0,1.72514E-10,1.00682E-09,1.2085E-09,1.55759E-09,1.95065E-09,2.50381E-09,4.77843E-09,8.31795E-09,1.25889E-08,1.70365E-08,2.24324E-08
COFFEE 1.1,ENGAGE-NPi2020-1000f,USD2010/TCO2.Capita,0,0,2.06772E-14,2.20009E-10,4.27424E-10,4.99171E-10,8.47579E-10,1.32457E-09,2.93103E-09,6.41014E-09,1.58674E-08,2.95158E-08,3.95922E-08
COFFEE 1.1,ENGAGE-NPi2020-1000f-COV,USD2010/TCO2.Capita,0,0,2.60264E-13,1.92438E-10,3.6911E-10,4.37013E-10,7.42218E-10,1.17469E-09,2.61052E-09,6.34376E-09,1.74357E-08,3.26141E-08,4.38653E-08
COFFEE 1.1,ENGAGE-NPi2020-1200,USD2010/TCO2.Capita,0,0,1.49542E-10,8.66804E-10,1.05313E-09,1.33242E-09,1.64829E-09,2.10555E-09,3.95344E-09,6.04026E-09,8.34896E-09,1.09193E-08,1.32185E-08
COFFEE 1.1,ENGAGE-NPi2020-1200f,USD2010/TCO2.Capita,0,0,1.61709E-14,1.70453E-10,3.34622E-10,3.8922E-10,6.54532E-10,1.00797E-09,2.3033E-09,4.81026E-09,1.11791E-08,2.0355E-08,2.60597E-08
COFFEE 1.1,ENGAGE-NPi2020-1400,USD2010/TCO2.Capita,0,0,1.12157E-10,6.50137E-10,7.97745E-10,1.01083E-09,1.26449E-09,1.62096E-09,3.2406E-09,4.99684E-09,6.9544E-09,9.58891E-09,1.13719E-08
COFFEE 1.1,ENGAGE-NPi2020-1400f,USD2010/TCO2.Capita,0,0,1.21282E-14,1.27873E-10,2.59984E-10,3.05548E-10,5.16513E-10,7.92974E-10,1.97411E-09,4.03538E-09,9.01156E-09,1.69146E-08,2.18209E-08
COFFEE 1.1,ENGAGE-NPi2020-1600,USD2010/TCO2.Capita,0,0,7.4771E-11,4.3347E-10,5.42356E-10,6.89246E-10,8.8069E-10,1.13638E-09,2.52776E-09,3.95341E-09,5.55983E-09,8.25857E-09,9.52533E-09
COFFEE 1.1,ENGAGE-NPi2020-1600f,USD2010/TCO2.Capita,0,0,8.08544E-15,8.52936E-11,1.85346E-10,2.21876E-10,3.78494E-10,5.77973E-10,1.64492E-09,3.2605E-09,6.84397E-09,1.34743E-08,1.7582E-08
COFFEE 1.1,ENGAGE-NPi2020-1800,USD2010/TCO2.Capita,0,0,3.66608E-11,2.10682E-10,2.75644E-10,3.49356E-10,4.6471E-10,6.00508E-10,1.6104E-09,2.47241E-09,3.36116E-09,5.26863E-09,5.47711E-09
